Date,Product Name,Quantity Used
2022-12-10 21:31:38.672717,Radiator,3
2022-12-10 21:31:38.672717,Spark Plug,6
2022-12-10 21:31:38.672717,Tire,4
2022-12-11 21:31:38.672717,Brake Pads,6
2022-12-11 21:31:38.672717,Engine Oil,8
2022-12-11 21:31:38.672717,Spark Plug,1
2022-12-11 21:31:38.672717,Tire,5
2022-12-12 21:31:38.672717,Air Filter,7
2022-12-12 21:31:38.672717,Alternator,10
2022-12-12 21:31:38.672717,Brake Pads,10
2022-12-12 21:31:38.672717,Engine Oil,19
2022-12-12 21:31:38.672717,LED Headlight,6
2022-12-12 21:31:38.672717,Radiator,10
2022-12-13 21:31:38.672717,Alternator,4
2022-12-13 21:31:38.672717,Brake Pads,8
2022-12-13 21:31:38.672717,Engine Oil,7
2022-12-13 21:31:38.672717,Radiator,8
2022-12-14 21:31:38.672717,Alternator,6
2022-12-14 21:31:38.672717,Brake Pads,6
2022-12-14 21:31:38.672717,Engine Oil,3
2022-12-14 21:31:38.672717,Fuel Pump,7
2022-12-14 21:31:38.672717,LED Headlight,12
2022-12-14 21:31:38.672717,Radiator,7
2022-12-14 21:31:38.672717,Spark Plug,16
2022-12-15 21:31:38.672717,Air Filter,8
2022-12-15 21:31:38.672717,Radiator,5
2022-12-15 21:31:38.672717,Tire,5
2022-12-15 21:31:38.672717,Windshield Wiper,8
2022-12-16 21:31:38.672717,Brake Pads,3
2022-12-16 21:31:38.672717,Engine Oil,8
2022-12-16 21:31:38.672717,Fuel Pump,5
2022-12-16 21:31:38.672717,LED Headlight,10
2022-12-16 21:31:38.672717,Radiator,5
2022-12-17 21:31:38.672717,Air Filter,4
2022-12-17 21:31:38.672717,Radiator,3
2022-12-17 21:31:38.672717,Tire,11
2022-12-18 21:31:38.672717,Alternator,2
2022-12-18 21:31:38.672717,Brake Pads,3
2022-12-18 21:31:38.672717,Engine Oil,17
2022-12-18 21:31:38.672717,LED Headlight,3
2022-12-18 21:31:38.672717,Radiator,6
2022-12-18 21:31:38.672717,Spark Plug,7
2022-12-18 21:31:38.672717,Windshield Wiper,4
2022-12-19 21:31:38.672717,Air Filter,3
2022-12-19 21:31:38.672717,Radiator,2
2022-12-20 21:31:38.672717,Air Filter,5
2022-12-20 21:31:38.672717,Spark Plug,3
2022-12-20 21:31:38.672717,Windshield Wiper,4
2022-12-21 21:31:38.672717,Alternator,12
2022-12-21 21:31:38.672717,Engine Oil,13
2022-12-21 21:31:38.672717,Fuel Pump,5
2022-12-21 21:31:38.672717,LED Headlight,10
2022-12-21 21:31:38.672717,Tire,8
2022-12-22 21:31:38.672717,Fuel Pump,5
2022-12-22 21:31:38.672717,Radiator,4
2022-12-22 21:31:38.672717,Spark Plug,3
2022-12-22 21:31:38.672717,Windshield Wiper,11
2022-12-23 21:31:38.672717,Air Filter,13
2022-12-23 21:31:38.672717,Engine Oil,6
2022-12-23 21:31:38.672717,Fuel Pump,6
2022-12-24 21:31:38.672717,Alternator,7
2022-12-24 21:31:38.672717,Brake Pads,8
2022-12-24 21:31:38.672717,Fuel Pump,4
2022-12-24 21:31:38.672717,Spark Plug,5
2022-12-25 21:31:38.672717,Engine Oil,9
2022-12-25 21:31:38.672717,Radiator,4
2022-12-25 21:31:38.672717,Tire,7
2022-12-26 21:31:38.672717,Brake Pads,4
2022-12-26 21:31:38.672717,Engine Oil,17
2022-12-26 21:31:38.672717,LED Headlight,5
2022-12-26 21:31:38.672717,Spark Plug,3
2022-12-26 21:31:38.672717,Tire,2
2022-12-26 21:31:38.672717,Windshield Wiper,2
2022-12-27 21:31:38.672717,Engine Oil,7
2022-12-27 21:31:38.672717,Fuel Pump,7
2022-12-27 21:31:38.672717,Radiator,5
2022-12-27 21:31:38.672717,Spark Plug,4
2022-12-28 21:31:38.672717,Radiator,8
2022-12-28 21:31:38.672717,Windshield Wiper,10
2022-12-29 21:31:38.672717,Air Filter,6
2022-12-29 21:31:38.672717,Alternator,14
2022-12-29 21:31:38.672717,Engine Oil,11
2022-12-29 21:31:38.672717,Radiator,4
2022-12-30 21:31:38.672717,Alternator,9
2022-12-30 21:31:38.672717,Brake Pads,1
2022-12-30 21:31:38.672717,Engine Oil,4
2022-12-30 21:31:38.672717,Fuel Pump,4
2022-12-30 21:31:38.672717,LED Headlight,4
2022-12-30 21:31:38.672717,Radiator,5
2022-12-31 21:31:38.672717,Alternator,6
2022-12-31 21:31:38.672717,Brake Pads,1
2022-12-31 21:31:38.672717,Engine Oil,13
2022-12-31 21:31:38.672717,Radiator,15
2023-01-01 21:31:38.672717,Air Filter,7
2023-01-01 21:31:38.672717,Alternator,11
2023-01-01 21:31:38.672717,LED Headlight,5
2023-01-01 21:31:38.672717,Spark Plug,15
2023-01-01 21:31:38.672717,Tire,9
2023-01-01 21:31:38.672717,Windshield Wiper,5
2023-01-02 21:31:38.672717,Air Filter,4
2023-01-02 21:31:38.672717,Alternator,7
2023-01-02 21:31:38.672717,Brake Pads,5
2023-01-02 21:31:38.672717,Radiator,4
2023-01-02 21:31:38.672717,Spark Plug,11
2023-01-02 21:31:38.672717,Tire,2
2023-01-02 21:31:38.672717,Windshield Wiper,21
2023-01-03 21:31:38.672717,LED Headlight,6
2023-01-03 21:31:38.672717,Tire,5
2023-01-04 21:31:38.672717,Engine Oil,5
2023-01-04 21:31:38.672717,LED Headlight,15
2023-01-04 21:31:38.672717,Spark Plug,4
2023-01-04 21:31:38.672717,Tire,6
2023-01-04 21:31:38.672717,Windshield Wiper,4
2023-01-05 21:31:38.672717,Radiator,9
2023-01-05 21:31:38.672717,Windshield Wiper,17
2023-01-06 21:31:38.672717,Engine Oil,2
2023-01-06 21:31:38.672717,Fuel Pump,3
2023-01-06 21:31:38.672717,LED Headlight,6
2023-01-06 21:31:38.672717,Radiator,2
2023-01-06 21:31:38.672717,Spark Plug,4
2023-01-07 21:31:38.672717,Engine Oil,1
2023-01-07 21:31:38.672717,LED Headlight,9
2023-01-07 21:31:38.672717,Spark Plug,3
2023-01-07 21:31:38.672717,Tire,11
2023-01-08 21:31:38.672717,Air Filter,4
2023-01-08 21:31:38.672717,Alternator,6
2023-01-08 21:31:38.672717,Engine Oil,5
2023-01-08 21:31:38.672717,Radiator,10
2023-01-08 21:31:38.672717,Spark Plug,6
2023-01-08 21:31:38.672717,Tire,9
2023-01-08 21:31:38.672717,Windshield Wiper,8
2023-01-09 21:31:38.672717,Engine Oil,9
2023-01-09 21:31:38.672717,LED Headlight,15
2023-01-09 21:31:38.672717,Radiator,10
2023-01-09 21:31:38.672717,Tire,6
2023-01-10 21:31:38.672717,Alternator,9
2023-01-10 21:31:38.672717,Engine Oil,8
2023-01-10 21:31:38.672717,Fuel Pump,4
2023-01-10 21:31:38.672717,Radiator,3
2023-01-10 21:31:38.672717,Windshield Wiper,6
2023-01-11 21:31:38.672717,Brake Pads,7
2023-01-11 21:31:38.672717,Engine Oil,10
2023-01-11 21:31:38.672717,Windshield Wiper,9
2023-01-12 21:31:38.672717,Air Filter,8
2023-01-12 21:31:38.672717,Alternator,12
2023-01-12 21:31:38.672717,LED Headlight,13
2023-01-12 21:31:38.672717,Spark Plug,5
2023-01-12 21:31:38.672717,Windshield Wiper,0
2023-01-13 21:31:38.672717,Air Filter,10
2023-01-13 21:31:38.672717,Alternator,3
2023-01-13 21:31:38.672717,Brake Pads,4
2023-01-13 21:31:38.672717,Fuel Pump,5
2023-01-13 21:31:38.672717,LED Headlight,7
2023-01-14 21:31:38.672717,Brake Pads,11
2023-01-14 21:31:38.672717,LED Headlight,3
2023-01-14 21:31:38.672717,Radiator,4
2023-01-14 21:31:38.672717,Spark Plug,4
2023-01-14 21:31:38.672717,Tire,4
2023-01-15 21:31:38.672717,Alternator,4
2023-01-15 21:31:38.672717,LED Headlight,3
2023-01-15 21:31:38.672717,Spark Plug,18
2023-01-15 21:31:38.672717,Tire,8
2023-01-16 21:31:38.672717,Brake Pads,20
2023-01-16 21:31:38.672717,Engine Oil,4
2023-01-16 21:31:38.672717,Radiator,5
2023-01-16 21:31:38.672717,Spark Plug,5
2023-01-16 21:31:38.672717,Tire,12
2023-01-16 21:31:38.672717,Windshield Wiper,8
2023-01-17 21:31:38.672717,Alternator,6
2023-01-17 21:31:38.672717,Brake Pads,10
2023-01-17 21:31:38.672717,Fuel Pump,6
2023-01-17 21:31:38.672717,Spark Plug,5
2023-01-18 21:31:38.672717,Alternator,4
2023-01-18 21:31:38.672717,Brake Pads,2
2023-01-18 21:31:38.672717,Fuel Pump,11
2023-01-18 21:31:38.672717,LED Headlight,9
2023-01-18 21:31:38.672717,Radiator,1
2023-01-19 21:31:38.672717,Air Filter,3
2023-01-19 21:31:38.672717,Alternator,11
2023-01-19 21:31:38.672717,LED Headlight,6
2023-01-19 21:31:38.672717,Spark Plug,2
2023-01-19 21:31:38.672717,Tire,7
2023-01-20 21:31:38.672717,Air Filter,7
2023-01-20 21:31:38.672717,Engine Oil,7
2023-01-20 21:31:38.672717,Spark Plug,7
2023-01-21 21:31:38.672717,Air Filter,11
2023-01-21 21:31:38.672717,Brake Pads,8
2023-01-21 21:31:38.672717,Fuel Pump,6
2023-01-21 21:31:38.672717,LED Headlight,5
2023-01-21 21:31:38.672717,Radiator,15
2023-01-21 21:31:38.672717,Spark Plug,4
2023-01-22 21:31:38.672717,Brake Pads,15
2023-01-22 21:31:38.672717,Engine Oil,7
2023-01-22 21:31:38.672717,LED Headlight,5
2023-01-22 21:31:38.672717,Tire,6
2023-01-23 21:31:38.672717,Fuel Pump,11
2023-01-23 21:31:38.672717,LED Headlight,10
2023-01-24 21:31:38.672717,Air Filter,7
2023-01-24 21:31:38.672717,Brake Pads,7
2023-01-24 21:31:38.672717,Engine Oil,12
2023-01-24 21:31:38.672717,LED Headlight,1
2023-01-24 21:31:38.672717,Radiator,6
2023-01-24 21:31:38.672717,Windshield Wiper,6
2023-01-25 21:31:38.672717,Alternator,5
2023-01-25 21:31:38.672717,Engine Oil,9
2023-01-25 21:31:38.672717,Fuel Pump,8
2023-01-25 21:31:38.672717,LED Headlight,3
2023-01-25 21:31:38.672717,Radiator,11
2023-01-25 21:31:38.672717,Spark Plug,17
2023-01-25 21:31:38.672717,Tire,22
2023-01-25 21:31:38.672717,Windshield Wiper,6
2023-01-26 21:31:38.672717,Air Filter,6
2023-01-26 21:31:38.672717,Alternator,5
2023-01-26 21:31:38.672717,Brake Pads,4
2023-01-26 21:31:38.672717,LED Headlight,3
2023-01-26 21:31:38.672717,Spark Plug,4
2023-01-26 21:31:38.672717,Windshield Wiper,5
2023-01-27 21:31:38.672717,Air Filter,9
2023-01-27 21:31:38.672717,Engine Oil,6
2023-01-27 21:31:38.672717,Fuel Pump,4
2023-01-27 21:31:38.672717,LED Headlight,9
2023-01-27 21:31:38.672717,Spark Plug,4
2023-01-27 21:31:38.672717,Tire,5
2023-01-28 21:31:38.672717,Air Filter,5
2023-01-28 21:31:38.672717,Alternator,7
2023-01-28 21:31:38.672717,Engine Oil,7
2023-01-28 21:31:38.672717,Radiator,10
2023-01-28 21:31:38.672717,Windshield Wiper,9
2023-01-29 21:31:38.672717,Air Filter,7
2023-01-29 21:31:38.672717,Alternator,10
2023-01-29 21:31:38.672717,Engine Oil,9
2023-01-29 21:31:38.672717,Radiator,1
2023-01-29 21:31:38.672717,Spark Plug,4
2023-01-30 21:31:38.672717,Alternator,7
2023-01-30 21:31:38.672717,Engine Oil,5
2023-01-30 21:31:38.672717,Fuel Pump,5
2023-01-30 21:31:38.672717,Radiator,8
2023-01-30 21:31:38.672717,Windshield Wiper,7
2023-01-31 21:31:38.672717,Air Filter,6
2023-01-31 21:31:38.672717,Alternator,5
2023-01-31 21:31:38.672717,Brake Pads,10
2023-01-31 21:31:38.672717,Engine Oil,9
2023-01-31 21:31:38.672717,Fuel Pump,5
2023-01-31 21:31:38.672717,Spark Plug,11
2023-01-31 21:31:38.672717,Windshield Wiper,3
2023-02-01 21:31:38.672717,Brake Pads,3
2023-02-01 21:31:38.672717,LED Headlight,10
2023-02-01 21:31:38.672717,Radiator,4
2023-02-01 21:31:38.672717,Tire,6
2023-02-01 21:31:38.672717,Windshield Wiper,3
2023-02-02 21:31:38.672717,Air Filter,4
2023-02-02 21:31:38.672717,Brake Pads,7
2023-02-02 21:31:38.672717,Engine Oil,9
2023-02-02 21:31:38.672717,LED Headlight,4
2023-02-02 21:31:38.672717,Tire,2
2023-02-02 21:31:38.672717,Windshield Wiper,16
2023-02-03 21:31:38.672717,Brake Pads,12
2023-02-03 21:31:38.672717,Engine Oil,4
2023-02-03 21:31:38.672717,Radiator,9
2023-02-04 21:31:38.672717,Air Filter,6
2023-02-04 21:31:38.672717,Alternator,2
2023-02-04 21:31:38.672717,Brake Pads,13
2023-02-04 21:31:38.672717,Engine Oil,8
2023-02-04 21:31:38.672717,Windshield Wiper,3
2023-02-05 21:31:38.672717,Air Filter,3
2023-02-05 21:31:38.672717,Radiator,14
2023-02-05 21:31:38.672717,Tire,12
2023-02-05 21:31:38.672717,Windshield Wiper,5
2023-02-06 21:31:38.672717,Alternator,6
2023-02-06 21:31:38.672717,Brake Pads,7
2023-02-06 21:31:38.672717,LED Headlight,12
2023-02-06 21:31:38.672717,Radiator,22
2023-02-06 21:31:38.672717,Spark Plug,12
2023-02-06 21:31:38.672717,Tire,3
2023-02-06 21:31:38.672717,Windshield Wiper,11
2023-02-07 21:31:38.672717,Air Filter,2
2023-02-07 21:31:38.672717,Alternator,6
2023-02-07 21:31:38.672717,Engine Oil,5
2023-02-07 21:31:38.672717,Radiator,17
2023-02-08 21:31:38.672717,LED Headlight,10
2023-02-08 21:31:38.672717,Radiator,6
2023-02-08 21:31:38.672717,Spark Plug,7
2023-02-09 21:31:38.672717,Engine Oil,5
2023-02-09 21:31:38.672717,Fuel Pump,5
2023-02-09 21:31:38.672717,Spark Plug,5
2023-02-09 21:31:38.672717,Windshield Wiper,8
2023-02-10 21:31:38.672717,Air Filter,3
2023-02-10 21:31:38.672717,Engine Oil,10
2023-02-10 21:31:38.672717,LED Headlight,3
2023-02-10 21:31:38.672717,Radiator,4
2023-02-10 21:31:38.672717,Spark Plug,5
2023-02-11 21:31:38.672717,Alternator,15
2023-02-11 21:31:38.672717,Engine Oil,9
2023-02-11 21:31:38.672717,Spark Plug,7
2023-02-12 21:31:38.672717,Air Filter,4
2023-02-12 21:31:38.672717,Engine Oil,6
2023-02-12 21:31:38.672717,Fuel Pump,22
2023-02-12 21:31:38.672717,Radiator,9
2023-02-12 21:31:38.672717,Windshield Wiper,3
2023-02-13 21:31:38.672717,Air Filter,14
2023-02-13 21:31:38.672717,Brake Pads,9
2023-02-13 21:31:38.672717,Engine Oil,10
2023-02-13 21:31:38.672717,LED Headlight,5
2023-02-13 21:31:38.672717,Spark Plug,4
2023-02-13 21:31:38.672717,Windshield Wiper,9
2023-02-14 21:31:38.672717,Brake Pads,2
2023-02-14 21:31:38.672717,Tire,8
2023-02-15 21:31:38.672717,Fuel Pump,3
2023-02-15 21:31:38.672717,LED Headlight,5
2023-02-15 21:31:38.672717,Radiator,9
2023-02-16 21:31:38.672717,Brake Pads,2
2023-02-16 21:31:38.672717,Engine Oil,3
2023-02-17 21:31:38.672717,Engine Oil,6
2023-02-17 21:31:38.672717,Fuel Pump,4
2023-02-17 21:31:38.672717,Tire,5
2023-02-18 21:31:38.672717,Air Filter,6
2023-02-18 21:31:38.672717,Brake Pads,12
2023-02-18 21:31:38.672717,Engine Oil,6
2023-02-18 21:31:38.672717,LED Headlight,2
2023-02-18 21:31:38.672717,Radiator,8
2023-02-18 21:31:38.672717,Spark Plug,6
2023-02-18 21:31:38.672717,Tire,7
2023-02-18 21:31:38.672717,Windshield Wiper,0
2023-02-19 21:31:38.672717,Brake Pads,21
2023-02-19 21:31:38.672717,Engine Oil,8
2023-02-19 21:31:38.672717,Fuel Pump,4
2023-02-19 21:31:38.672717,Radiator,10
2023-02-19 21:31:38.672717,Spark Plug,9
2023-02-19 21:31:38.672717,Windshield Wiper,10
2023-02-20 21:31:38.672717,Alternator,5
2023-02-20 21:31:38.672717,Fuel Pump,16
2023-02-20 21:31:38.672717,Radiator,17
2023-02-20 21:31:38.672717,Spark Plug,13
2023-02-20 21:31:38.672717,Tire,3
2023-02-20 21:31:38.672717,Windshield Wiper,5
2023-02-21 21:31:38.672717,Air Filter,22
2023-02-21 21:31:38.672717,Brake Pads,7
2023-02-21 21:31:38.672717,LED Headlight,7
2023-02-21 21:31:38.672717,Radiator,4
2023-02-21 21:31:38.672717,Tire,5
2023-02-21 21:31:38.672717,Windshield Wiper,9
2023-02-22 21:31:38.672717,Alternator,6
2023-02-22 21:31:38.672717,Brake Pads,18
2023-02-22 21:31:38.672717,LED Headlight,2
2023-02-22 21:31:38.672717,Tire,10
2023-02-22 21:31:38.672717,Windshield Wiper,2
2023-02-23 21:31:38.672717,Radiator,4
2023-02-23 21:31:38.672717,Tire,11
2023-02-23 21:31:38.672717,Windshield Wiper,13
2023-02-24 21:31:38.672717,Air Filter,3
2023-02-24 21:31:38.672717,Fuel Pump,6
2023-02-24 21:31:38.672717,Radiator,6
2023-02-24 21:31:38.672717,Tire,7
2023-02-25 21:31:38.672717,Brake Pads,5
2023-02-25 21:31:38.672717,Fuel Pump,5
2023-02-25 21:31:38.672717,Radiator,3
2023-02-25 21:31:38.672717,Spark Plug,3
2023-02-26 21:31:38.672717,Brake Pads,5
2023-02-26 21:31:38.672717,Engine Oil,4
2023-02-26 21:31:38.672717,Fuel Pump,5
2023-02-26 21:31:38.672717,Spark Plug,10
2023-02-26 21:31:38.672717,Tire,4
2023-02-27 21:31:38.672717,Alternator,14
2023-02-27 21:31:38.672717,Engine Oil,8
2023-02-27 21:31:38.672717,Windshield Wiper,9
2023-02-28 21:31:38.672717,Air Filter,10
2023-02-28 21:31:38.672717,Alternator,4
2023-02-28 21:31:38.672717,Brake Pads,9
2023-02-28 21:31:38.672717,Fuel Pump,3
2023-02-28 21:31:38.672717,Radiator,3
2023-02-28 21:31:38.672717,Windshield Wiper,4
2023-03-01 21:31:38.672717,Air Filter,11
2023-03-01 21:31:38.672717,Engine Oil,3
2023-03-01 21:31:38.672717,LED Headlight,9
2023-03-01 21:31:38.672717,Radiator,3
2023-03-02 21:31:38.672717,Air Filter,2
2023-03-02 21:31:38.672717,Brake Pads,11
2023-03-02 21:31:38.672717,Fuel Pump,14
2023-03-02 21:31:38.672717,LED Headlight,1
2023-03-02 21:31:38.672717,Radiator,5
2023-03-02 21:31:38.672717,Windshield Wiper,11
2023-03-03 21:31:38.672717,Air Filter,19
2023-03-03 21:31:38.672717,Alternator,6
2023-03-03 21:31:38.672717,Brake Pads,10
2023-03-03 21:31:38.672717,Radiator,8
2023-03-03 21:31:38.672717,Tire,7
2023-03-03 21:31:38.672717,Windshield Wiper,7
2023-03-04 21:31:38.672717,Alternator,3
2023-03-04 21:31:38.672717,Radiator,14
2023-03-04 21:31:38.672717,Spark Plug,2
2023-03-04 21:31:38.672717,Tire,4
2023-03-05 21:31:38.672717,Fuel Pump,4
2023-03-05 21:31:38.672717,Spark Plug,11
2023-03-06 21:31:38.672717,Alternator,1
2023-03-06 21:31:38.672717,Brake Pads,5
2023-03-06 21:31:38.672717,Engine Oil,5
2023-03-06 21:31:38.672717,Tire,2
2023-03-07 21:31:38.672717,Air Filter,7
2023-03-07 21:31:38.672717,Alternator,4
2023-03-07 21:31:38.672717,Brake Pads,5
2023-03-07 21:31:38.672717,Engine Oil,19
2023-03-07 21:31:38.672717,Fuel Pump,5
2023-03-07 21:31:38.672717,LED Headlight,24
2023-03-07 21:31:38.672717,Radiator,10
2023-03-07 21:31:38.672717,Spark Plug,4
2023-03-08 21:31:38.672717,Alternator,8
2023-03-08 21:31:38.672717,LED Headlight,6
2023-03-08 21:31:38.672717,Radiator,15
2023-03-08 21:31:38.672717,Spark Plug,7
2023-03-09 21:31:38.672717,Alternator,6
2023-03-09 21:31:38.672717,Fuel Pump,8
2023-03-09 21:31:38.672717,LED Headlight,2
2023-03-09 21:31:38.672717,Radiator,15
2023-03-09 21:31:38.672717,Spark Plug,5
2023-03-09 21:31:38.672717,Windshield Wiper,5
2023-03-10 21:31:38.672717,Engine Oil,2
2023-03-10 21:31:38.672717,Radiator,7
2023-03-10 21:31:38.672717,Windshield Wiper,13
2023-03-11 21:31:38.672717,Air Filter,6
2023-03-11 21:31:38.672717,Brake Pads,4
2023-03-11 21:31:38.672717,Engine Oil,6
2023-03-11 21:31:38.672717,Spark Plug,7
2023-03-12 21:31:38.672717,Alternator,5
2023-03-12 21:31:38.672717,Brake Pads,5
2023-03-12 21:31:38.672717,Engine Oil,3
2023-03-12 21:31:38.672717,Fuel Pump,6
2023-03-12 21:31:38.672717,Spark Plug,3
2023-03-12 21:31:38.672717,Tire,4
2023-03-13 21:31:38.672717,Alternator,11
2023-03-13 21:31:38.672717,Engine Oil,4
2023-03-13 21:31:38.672717,Fuel Pump,6
2023-03-13 21:31:38.672717,LED Headlight,9
2023-03-13 21:31:38.672717,Radiator,11
2023-03-13 21:31:38.672717,Windshield Wiper,3
2023-03-14 21:31:38.672717,Air Filter,9
2023-03-14 21:31:38.672717,Brake Pads,1
2023-03-14 21:31:38.672717,Engine Oil,11
2023-03-14 21:31:38.672717,Fuel Pump,4
2023-03-14 21:31:38.672717,LED Headlight,6
2023-03-14 21:31:38.672717,Radiator,5
2023-03-15 21:31:38.672717,Alternator,5
2023-03-15 21:31:38.672717,Engine Oil,3
2023-03-15 21:31:38.672717,LED Headlight,14
2023-03-15 21:31:38.672717,Tire,6
2023-03-16 21:31:38.672717,Alternator,3
2023-03-16 21:31:38.672717,Engine Oil,9
2023-03-16 21:31:38.672717,LED Headlight,10
2023-03-16 21:31:38.672717,Tire,6
2023-03-16 21:31:38.672717,Windshield Wiper,1
2023-03-17 21:31:38.672717,Air Filter,4
2023-03-17 21:31:38.672717,Brake Pads,7
2023-03-17 21:31:38.672717,Windshield Wiper,3
2023-03-18 21:31:38.672717,Air Filter,10
2023-03-18 21:31:38.672717,Brake Pads,10
2023-03-18 21:31:38.672717,Radiator,11
2023-03-18 21:31:38.672717,Spark Plug,7
2023-03-18 21:31:38.672717,Tire,7
2023-03-19 21:31:38.672717,Brake Pads,7
2023-03-19 21:31:38.672717,Fuel Pump,3
2023-03-19 21:31:38.672717,LED Headlight,3
2023-03-19 21:31:38.672717,Spark Plug,8
2023-03-19 21:31:38.672717,Tire,5
2023-03-20 21:31:38.672717,Air Filter,4
2023-03-20 21:31:38.672717,Alternator,9
2023-03-20 21:31:38.672717,Fuel Pump,5
2023-03-20 21:31:38.672717,Radiator,3
2023-03-20 21:31:38.672717,Spark Plug,10
2023-03-20 21:31:38.672717,Tire,10
2023-03-20 21:31:38.672717,Windshield Wiper,6
2023-03-21 21:31:38.672717,Air Filter,9
2023-03-21 21:31:38.672717,Alternator,6
2023-03-21 21:31:38.672717,Radiator,2
2023-03-22 21:31:38.672717,Brake Pads,2
2023-03-22 21:31:38.672717,LED Headlight,6
2023-03-22 21:31:38.672717,Spark Plug,2
2023-03-23 21:31:38.672717,Air Filter,3
2023-03-23 21:31:38.672717,Fuel Pump,6
2023-03-23 21:31:38.672717,LED Headlight,7
2023-03-23 21:31:38.672717,Windshield Wiper,7
2023-03-24 21:31:38.672717,Air Filter,6
2023-03-24 21:31:38.672717,Alternator,4
2023-03-24 21:31:38.672717,Fuel Pump,10
2023-03-24 21:31:38.672717,Radiator,7
2023-03-24 21:31:38.672717,Spark Plug,2
2023-03-24 21:31:38.672717,Tire,9
2023-03-25 21:31:38.672717,Air Filter,6
2023-03-25 21:31:38.672717,Brake Pads,14
2023-03-25 21:31:38.672717,Engine Oil,7
2023-03-25 21:31:38.672717,Fuel Pump,8
2023-03-25 21:31:38.672717,LED Headlight,7
2023-03-25 21:31:38.672717,Windshield Wiper,2
2023-03-26 21:31:38.672717,Air Filter,3
2023-03-26 21:31:38.672717,Alternator,1
2023-03-26 21:31:38.672717,Fuel Pump,6
2023-03-26 21:31:38.672717,Radiator,4
2023-03-26 21:31:38.672717,Tire,11
2023-03-27 21:31:38.672717,Air Filter,13
2023-03-27 21:31:38.672717,Alternator,6
2023-03-27 21:31:38.672717,Brake Pads,12
2023-03-27 21:31:38.672717,Engine Oil,11
2023-03-27 21:31:38.672717,Fuel Pump,4
2023-03-27 21:31:38.672717,Tire,4
2023-03-28 21:31:38.672717,Brake Pads,2
2023-03-28 21:31:38.672717,Engine Oil,14
2023-03-28 21:31:38.672717,LED Headlight,14
2023-03-28 21:31:38.672717,Radiator,7
2023-03-29 21:31:38.672717,LED Headlight,15
2023-03-29 21:31:38.672717,Spark Plug,14
2023-03-29 21:31:38.672717,Windshield Wiper,7
2023-03-30 21:31:38.672717,Air Filter,2
2023-03-30 21:31:38.672717,Alternator,6
2023-03-30 21:31:38.672717,Fuel Pump,9
2023-03-30 21:31:38.672717,Radiator,9
2023-03-30 21:31:38.672717,Tire,3
2023-03-31 21:31:38.672717,Air Filter,5
2023-03-31 21:31:38.672717,Brake Pads,6
2023-03-31 21:31:38.672717,Engine Oil,13
2023-03-31 21:31:38.672717,Fuel Pump,3
2023-03-31 21:31:38.672717,Radiator,2
2023-03-31 21:31:38.672717,Spark Plug,2
2023-03-31 21:31:38.672717,Tire,3
2023-03-31 21:31:38.672717,Windshield Wiper,6
2023-04-01 21:31:38.672717,Brake Pads,5
2023-04-01 21:31:38.672717,Fuel Pump,8
2023-04-01 21:31:38.672717,LED Headlight,14
2023-04-01 21:31:38.672717,Radiator,16
2023-04-01 21:31:38.672717,Windshield Wiper,6
2023-04-02 21:31:38.672717,Air Filter,5
2023-04-02 21:31:38.672717,Alternator,18
2023-04-02 21:31:38.672717,Engine Oil,9
2023-04-02 21:31:38.672717,Fuel Pump,2
2023-04-02 21:31:38.672717,LED Headlight,4
2023-04-02 21:31:38.672717,Radiator,3
2023-04-02 21:31:38.672717,Tire,5
2023-04-03 21:31:38.672717,Alternator,3
2023-04-03 21:31:38.672717,Fuel Pump,2
2023-04-03 21:31:38.672717,LED Headlight,9
2023-04-03 21:31:38.672717,Spark Plug,4
2023-04-03 21:31:38.672717,Windshield Wiper,5
2023-04-04 21:31:38.672717,Air Filter,2
2023-04-04 21:31:38.672717,Alternator,8
2023-04-04 21:31:38.672717,Engine Oil,9
2023-04-04 21:31:38.672717,Fuel Pump,1
2023-04-04 21:31:38.672717,LED Headlight,10
2023-04-04 21:31:38.672717,Spark Plug,8
2023-04-04 21:31:38.672717,Tire,2
2023-04-05 21:31:38.672717,LED Headlight,2
2023-04-05 21:31:38.672717,Radiator,6
2023-04-06 21:31:38.672717,Alternator,5
2023-04-06 21:31:38.672717,Engine Oil,15
2023-04-06 21:31:38.672717,Fuel Pump,7
2023-04-06 21:31:38.672717,Spark Plug,4
2023-04-06 21:31:38.672717,Tire,6
2023-04-07 21:31:38.672717,Air Filter,11
2023-04-07 21:31:38.672717,Brake Pads,3
2023-04-07 21:31:38.672717,Engine Oil,3
2023-04-07 21:31:38.672717,Fuel Pump,4
2023-04-07 21:31:38.672717,LED Headlight,7
2023-04-07 21:31:38.672717,Radiator,2
2023-04-07 21:31:38.672717,Windshield Wiper,9
2023-04-08 21:31:38.672717,Air Filter,5
2023-04-08 21:31:38.672717,Alternator,4
2023-04-08 21:31:38.672717,Fuel Pump,6
2023-04-08 21:31:38.672717,Radiator,15
2023-04-08 21:31:38.672717,Tire,2
2023-04-08 21:31:38.672717,Windshield Wiper,4
2023-04-09 21:31:38.672717,Brake Pads,5
2023-04-09 21:31:38.672717,Fuel Pump,2
2023-04-09 21:31:38.672717,Tire,2
2023-04-10 21:31:38.672717,Alternator,5
2023-04-10 21:31:38.672717,Engine Oil,8
